trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
45,60,5,435064.10000000003,6478546.4,435049.10000000003,6478057.600000001,2156.705,586.9641215609214,1.026,8.515264680219166,ok
46,60,8,435064.10000000003,6478546.4,435048.5,6478051.2,2170.4864000000002,586.9641215609214,1.032,8.487616520835864,ok
47,60,11,435064.10000000003,6478546.4,435048.0,6478044.800000001,2184.2678,586.9641215609214,1.038,8.286549990036082,ok
48,61,2,435064.10000000003,6478547.2,435048.9,6478063.600000001,2142.9078,587.7421203211243,1.0190000000000001,8.800459038232948,ok
49,61,5,435064.10000000003,6478547.2,435049.10000000003,6478057.600000001,2156.705,587.7421203211243,1.025,8.06230148285506,ok
50,61,8,435064.10000000003,6478547.2,435048.5,6478051.2,2170.4864000000002,587.7421203211243,1.031,8.842472442529921,ok
51,61,11,435064.10000000003,6478547.2,435048.0,6478044.800000001,2184.2678,587.7421203211243,1.037,8.845532705359606,ok
52,62,2,435052.80000000005,6478469.600000001,434482.4,6477827.600000001,2848.1998000000003,509.69230914346747,1.245,8.611769010799296,ok
53,62,5,435052.80000000005,6478469.600000001,434468.30000000005,6477829.600000001,2853.1108,509.69230914346747,1.246,8.339227208728916,ok
54,62,8,435052.80000000005,6478469.600000001,434454.0,6477831.2,2857.4826000000003,509.69230914346747,1.247,8.557013900492933,ok
55,62,11,435052.80000000005,6478469.600000001,434439.30000000005,6477832.800000001,2860.5052,509.69230914346747,1.248,8.741513303236506,ok
56,63,2,435052.60000000003,6478469.600000001,434482.4,6477827.600000001,2848.1998000000003,509.6431006106107,1.245,8.947863634740443,ok
